Gender,Age,Education,Employment,Sentence
Female,48,High School Degree,Employed,"A 48-year-old Female with High School Degree, currently Employed, balanced on the edge of an unresolved situation."
Male,39,Master,Employed,"A 39-year-old Male with Master, currently Employed, amid constant upheaval and change."
Female,49,Degree,Employed,"A 49-year-old Female with Degree, currently Employed, balanced on the edge of an unresolved situation."
Female,41,No High School Degree,Employed,"A 41-year-old Female with No High School Degree, currently Employed, in the middle of relentless turmoil."
Female,49,No High School Degree,Employed,"A 49-year-old Female with No High School Degree, currently Employed, in the middle of relentless turmoil."
Male,55,Degree,Employed,"A 55-year-old Male with Degree, currently Employed, settled into a steady, reliable routine."
Male,70,High School Degree,Employed,"A 70-year-old Male with High School Degree, currently Employed, rooted in security and dependable bonds."
Male,55,High School Degree,Employed,"A 55-year-old Male with High School Degree, currently Employed, surrounded by a sense of rootedness and support."
Female,43,No High School Degree,Employed,"A 43-year-old Female with No High School Degree, currently Employed, where little stays the same from one day to the next."
Female,39,High School Degree,Employed,"A 39-year-old Female with High School Degree, currently Employed, amid constant upheaval and change."
Female,44,High School Degree,Employed,"A 44-year-old Female with High School Degree, currently Employed, rooted in security and dependable bonds."
Male,34,No High School Degree,Employed,"A 34-year-old Male with No High School Degree, currently Employed, held in a tense, suspended state."
Female,35,No High School Degree,Employed,"A 35-year-old Female with No High School Degree, currently Employed, moving through steady, unremarkable days."
Male,53,No High School Degree,Employed,"A 53-year-old Male with No High School Degree, currently Employed, keeping to a balanced, ordinary rhythm."
Female,64,High School Degree,Unemployed,"A 64-year-old Female with High School Degree, currently Unemployed, where little stays the same from one day to the next."
Male,54,No High School Degree,Employed,"A 54-year-old Male with No High School Degree, currently Employed, rooted in security and dependable bonds."
Female,49,No High School Degree,Employed,"A 49-year-old Female with No High School Degree, currently Employed, amid constant upheaval and change."
Male,57,High School Degree,Employed,"A 57-year-old Male with High School Degree, currently Employed, surrounded by a sense of rootedness and support."
Female,42,No High School Degree,Unemployed,"A 42-year-old Female with No High School Degree, currently Unemployed, navigating a fragile, uncertain stretch."
Female,48,Degree,Unemployed,"A 48-year-old Female with Degree, currently Unemployed, balanced on the edge of an unresolved situation."
Female,45,High School Degree,Unemployed,"A 45-year-old Female with High School Degree, currently Unemployed, in the middle of relentless turmoil."
Male,60,No High School Degree,Employed,"A 60-year-old Male with No High School Degree, currently Employed, settled into a steady, reliable routine."
Male,62,High School Degree,Employed,"A 62-year-old Male with High School Degree, currently Employed, rooted in security and dependable bonds."
Female,45,Degree,Unemployed,"A 45-year-old Female with Degree, currently Unemployed, amid constant upheaval and change."
Male,44,Master,Employed,"A 44-year-old Male with Master, currently Employed, moving through steady, unremarkable days."
Male,48,No High School Degree,Employed,"A 48-year-old Male with No High School Degree, currently Employed, rooted in security and dependable bonds."
Female,54,No High School Degree,Employed,"A 54-year-old Female with No High School Degree, currently Employed, keeping to a balanced, ordinary rhythm."
Male,48,PhD,Employed,"A 48-year-old Male with PhD, currently Employed, balanced on the edge of an unresolved situation."
Female,31,No High School Degree,Unemployed,"A 31-year-old Female with No High School Degree, currently Unemployed, in the middle of relentless turmoil."
Female,41,No High School Degree,Unemployed,"A 41-year-old Female with No High School Degree, currently Unemployed, navigating a fragile, uncertain stretch."
Male,47,No High School Degree,Employed,"A 47-year-old Male with No High School Degree, currently Employed, balanced on the edge of an unresolved situation."
Male,43,No High School Degree,Employed,"A 43-year-old Male with No High School Degree, currently Employed, moving through steady, unremarkable days."
Male,55,Degree,Employed,"A 55-year-old Male with Degree, currently Employed, keeping to a balanced, ordinary rhythm."
Male,64,No High School Degree,Employed,"A 64-year-old Male with No High School Degree, currently Employed, rooted in security and dependable bonds."
Male,58,Degree,Employed,"A 58-year-old Male with Degree, currently Employed, held in a tense, suspended state."
Female,44,High School Degree,Unemployed,"A 44-year-old Female with High School Degree, currently Unemployed, amid constant upheaval and change."
Female,62,No High School Degree,Unemployed,"A 62-year-old Female with No High School Degree, currently Unemployed, settled into a measured, predictable routine."
Male,48,Degree,Employed,"A 48-year-old Male with Degree, currently Employed, keeping to a balanced, ordinary rhythm."
Male,46,No High School Degree,Employed,"A 46-year-old Male with No High School Degree, currently Employed, in the middle of relentless turmoil."
Male,46,Degree,Employed,"A 46-year-old Male with Degree, currently Employed, amid constant upheaval and change."
Female,48,No High School Degree,Employed,"A 48-year-old Female with No High School Degree, currently Employed, where little stays the same from one day to the next."
Female,39,High School Degree,Unemployed,"A 39-year-old Female with High School Degree, currently Unemployed, settled into a measured, predictable routine."
Male,36,High School Degree,Employed,"A 36-year-old Male with High School Degree, currently Employed, surrounded by a sense of rootedness and support."
Female,39,No High School Degree,Unemployed,"A 39-year-old Female with No High School Degree, currently Unemployed, balanced on the edge of an unresolved situation."
Male,50,High School Degree,Employed,"A 50-year-old Male with High School Degree, currently Employed, surrounded by a sense of rootedness and support."
Female,39,No High School Degree,Employed,"A 39-year-old Female with No High School Degree, currently Employed, amid constant upheaval and change."
Female,33,Master,Unemployed,"A 33-year-old Female with Master, currently Unemployed, where little stays the same from one day to the next."
Female,51,No High School Degree,Employed,"A 51-year-old Female with No High School Degree, currently Employed, held in a tense, suspended state."
Male,50,PhD,Employed,"A 50-year-old Male with PhD, currently Employed, rooted in security and dependable bonds."
Male,34,High School Degree,Employed,"A 34-year-old Male with High School Degree, currently Employed, surrounded by a sense of rootedness and support."
Male,56,Degree,Employed,"A 56-year-old Male with Degree, currently Employed, rooted in security and dependable bonds."
Male,42,PhD,Employed,"A 42-year-old Male with PhD, currently Employed, surrounded by a sense of rootedness and support."
Female,48,Degree,Employed,"A 48-year-old Female with Degree, currently Employed, amid constant upheaval and change."
Female,56,No High School Degree,Unemployed,"A 56-year-old Female with No High School Degree, currently Unemployed, held in a tense, suspended state."
Female,44,High School Degree,Employed,"A 44-year-old Female with High School Degree, currently Employed, amid constant upheaval and change."
Male,62,No High School Degree,Employed,"A 62-year-old Male with No High School Degree, currently Employed, keeping to a balanced, ordinary rhythm."
